805,0.437741,752,0.0194855,768,0.0106795,416,0.00994079,602,0.00644931
475,0.134108,656,0.0627692,654,0.0510738,627,0.0287829,916,0.00893661
970,0.0315166,908,0.029828,475,0.0197212,685,0.0177873,479,0.0151515
761,0.337803,605,0.151147,551,0.0465113,549,0.0384085,916,0.0237745
795,0.0673395,880,0.0639292,652,0.0263322,875,0.0187377,978,0.0185491
617,0.142624,652,0.0757537,906,0.0362664,424,0.0240507,834,0.0152557
862,0.0608408,456,0.0378179,775,0.0339054,430,0.0192139,549,0.0191082
805,0.189832,574,0.0665426,522,0.0320302,898,0.0124644,728,0.0115888
895,0.123659,701,0.0916371,908,0.0387015,984,0.0372458,404,0.0159495
617,0.116911,697,0.034609,111,0.0338997,678,0.0159914,669,0.0140697
678,0.0378013,399,0.0336894,610,0.0215591,877,0.0199831,843,0.0195172
970,0.102343,980,0.081976,972,0.0669451,984,0.0274466,974,0.0228249
880,0.0664686,549,0.0548818,635,0.0500462,694,0.0300055,865,0.014761
549,0.0667847,701,0.0407802,978,0.0317102,974,0.0283152,803,0.0250816
819,0.205235,818,0.0415834,971,0.0407324,880,0.0327372,562,0.010721
582,0.0715571,860,0.0660338,865,0.0635818,916,0.0332403,791,0.0283234
883,0.0636733,723,0.0597583,945,0.0486686,107,0.0359498,986,0.0325126
775,0.0380968,903,0.0337799,578,0.0278771,568,0.0258439,549,0.022472
610,0.148711,921,0.0241221,819,0.0177715,617,0.0146938,678,0.00947568
404,0.150334,977,0.0964217,718,0.0318864,751,0.030375,984,0.0261566
503,0.0520561,968,0.0271535,568,0.0245703,899,0.0178567,438,0.0171596
817,0.306533,751,0.194243,705,0.0869037,724,0.00944847,438,0.00693296
647,0.0919235,332,0.0315854,971,0.0190095,954,0.0154873,700,0.0144115
421,0.0505284,762,0.0460491,549,0.0323924,905,0.0228781,799,0.0226857
984,0.0277754,629,0.0185419,785,0.0173584,824,0.0150204,470,0.0131264
752,0.128343,880,0.107962,842,0.0269673,549,0.0158412,794,0.0143261
794,0.47747,669,0.0337843,697,0.00721779,896,0.00329943,585,0.00323399
478,0.0329088,804,0.0311871,712,0.0304377,313,0.0295062,916,0.0287026
617,0.045194,892,0.0408123,604,0.0343262,769,0.0234103,844,0.0213401
916,0.0753322,780,0.0528699,549,0.0329036,557,0.0209162,971,0.0192728
404,0.122642,458,0.0810517,895,0.0529409,916,0.0316799,793,0.0314001
711,0.0778391,470,0.0694071,859,0.0475286,719,0.0464221,606,0.0253131
971,0.0771865,974,0.0498075,646,0.0283588,751,0.0239092,404,0.0167007
794,0.675223,916,0.010979,549,0.0108189,885,0.00905207,722,0.00411942
647,0.0918476,712,0.0403071,828,0.0402085,659,0.0368996,892,0.0325781
621,0.0532125,438,0.0356944,984,0.0216355,441,0.0214085,692,0.0194144
642,0.116051,822,0.0180749,424,0.0156843,716,0.0151669,762,0.0125474
574,0.0422037,433,0.0409027,906,0.0299427,912,0.0282074,419,0.0140762
549,0.391404,692,0.0251689,916,0.00979954,885,0.00667866,633,0.00554875
845,0.0258248,691,0.0209927,438,0.01754,966,0.0145255,111,0.011609
617,0.0476734,971,0.0304482,670,0.0281265,865,0.0251929,549,0.0246915
617,0.239662,969,0.0915162,647,0.0421859,438,0.0408356,923,0.0280519
6,0.20283,977,0.184875,2,0.0286724,4,0.0268093,978,0.0223952
794,0.0327761,617,0.0253367,837,0.0189863,691,0.0165246,697,0.0152735
819,0.294942,862,0.0270864,107,0.0266245,818,0.010883,530,0.00839061
903,0.077334,981,0.0757667,514,0.0540784,501,0.0289926,655,0.0230203
617,0.135711,580,0.0254695,727,0.0236264,664,0.0208883,421,0.0194548
562,0.150072,971,0.0303426,815,0.0246312,580,0.018292,876,0.017938
819,0.428247,971,0.0777526,669,0.0583865,793,0.00513465,728,0.00324618
583,0.0159376,644,0.0148085,862,0.0111596,421,0.0104543,604,0.0104136
739,0.0663925,420,0.0535395,532,0.0153347,711,0.00572041,438,0.00561414
617,0.0964837,419,0.0521335,921,0.0169239,929,0.0154187,903,0.0149693
821,0.0138555,470,0.011841,794,0.011442,648,0.011291,974,0.011283
683,0.0215728,875,0.0214167,819,0.01796,971,0.0164166,513,0.014502
718,0.0398384,682,0.0394372,562,0.017333,668,0.0114799,862,0.0113359
762,0.132641,683,0.058101,875,0.0290703,513,0.0122316,558,0.0113741
670,0.0436617,592,0.0326703,788,0.0270474,711,0.0143976,581,0.012784
762,0.0465276,916,0.0255091,495,0.020469,424,0.0186844,919,0.0184752
669,0.186137,862,0.159844,794,0.0428668,470,0.0366675,556,0.012063
580,0.129903,821,0.11646,476,0.075535,875,0.0154316,509,0.0148274
905,0.0736339,794,0.0377308,523,0.0208102,760,0.0162993,799,0.0096304
916,0.0831563,970,0.0515628,782,0.0337275,549,0.0162636,801,0.015925
975,0.774638
117,0.784627,107,0.106052,973,0.00609042,112,0.00355625
577,0.214106,476,0.0181273,456,0.00775198,699,0.00567867,971,0.00476179
33,0.606154,980,0.0252658,34,0.0167488,976,0.0128614,307,0.00935447
549,0.0357949,647,0.0325554,868,0.0294379,712,0.0255207,813,0.0187721
678,0.136012,837,0.0749089,796,0.0239017,458,0.0217483,836,0.0140631
419,0.0824368,617,0.0652434,916,0.0308518,793,0.0232086,922,0.0202844
692,0.0915374,921,0.0201258,604,0.0167267,676,0.010125,158,0.00698598
656,0.046149,617,0.034382,916,0.0278959,713,0.0267228,410,0.019011
818,0.442903,714,0.0476573,530,0.0247626,111,0.013412,885,0.00860268
317,0.0915585,40,0.0451873,879,0.0338768,325,0.0327155,310,0.0256922
803,0.0818593,867,0.0802423,751,0.0553758,977,0.0243516,757,0.0220887
982,0.0119966,971,0.00992337,585,0.00865564,778,0.00855662,620,0.00717105
515,0.0368177,984,0.0357193,433,0.0282836,975,0.027762,979,0.0245906
617,0.140613,903,0.0207178,458,0.0189142,421,0.0125873,678,0.0124013
494,0.43474,549,0.0245627,729,0.0129449,794,0.00705957,905,0.00462806
752,0.063135,862,0.0344007,781,0.0278285,549,0.0271894,456,0.0236724
817,0.0546969,751,0.0483905,836,0.0340177,627,0.0309995,479,0.0256474
814,0.179046,978,0.0767535,974,0.0701972,801,0.030264,554,0.0261152
639,0.0441074,419,0.0352495,984,0.0305702,421,0.0271056,775,0.0257535
458,0.0387577,457,0.0279845,936,0.0270038,971,0.0237262,916,0.0229564
774,0.0432486,458,0.0326958,840,0.0276916,916,0.0261621,560,0.0250194
712,0.0482234,549,0.0374284,470,0.0352287,659,0.03491,971,0.0291705
920,0.12662,685,0.0922604,530,0.06932,971,0.0400572,468,0.0398232
936,0.054971,438,0.0273245,928,0.019827,692,0.0186701,631,0.0158915
617,0.0499803,903,0.0179463,422,0.0158448,419,0.0147846,702,0.0143838
617,0.215456,678,0.0253176,916,0.0232104,845,0.0159874,696,0.0116006
789,0.0207437,743,0.0180169,433,0.0144021,603,0.0122068,922,0.00981132
985,0.148334,584,0.078618,883,0.057694,723,0.0510194,916,0.0316976
207,0.156375,257,0.154099,222,0.0649102,208,0.0123862,216,0.00882556
819,0.20798,639,0.0142464,430,0.00618681,644,0.00364215
617,0.0840638,877,0.0436048,747,0.0422025,480,0.0262502,424,0.0134264
970,0.205628,979,0.10764,976,0.053287,821,0.0123467,975,0.00771803
525,0.05555,611,0.0488949,978,0.0282678,861,0.0215831,549,0.020617
713,0.0368635,844,0.0279368,845,0.0238561,613,0.0190619,549,0.0143742
617,0.0736382,919,0.032021,982,0.0274942,421,0.0264576,762,0.0217398
761,0.0967924,549,0.0687066,605,0.0600646,681,0.0212408,421,0.0121202
979,0.0389,974,0.0359281,525,0.0191141,103,0.016988,49,0.0169329
774,0.0305084,419,0.0293751,411,0.0188103,543,0.0150507,723,0.0124671
706,0.0339234,794,0.033306,920,0.019063,984,0.0188392,835,0.0174825
562,0.0435492,885,0.0191914,657,0.0140508,974,0.00882874,530,0.00807676
671,0.0570928,984,0.0388318,975,0.0308418,458,0.0170647,866,0.0119178
634,0.169862,646,0.0457657,981,0.0353273,832,0.028309,788,0.0227045
876,0.258186,794,0.0401905,669,0.0317758,803,0.0082526,525,0.00771857
916,0.157398,662,0.0673185,620,0.0626302,681,0.0415671,419,0.0297899
843,0.13956,701,0.0942077,980,0.0559856,979,0.0368859,970,0.0337315
529,0.0383554,584,0.0382465,419,0.0363782,591,0.0275216,549,0.0267038
530,0.0705121,468,0.0414455,549,0.0330912,751,0.0218782,919,0.0196505
870,0.240117,880,0.0606792,677,0.01468,774,0.0141268,885,0.0139516
795,0.288498,916,0.244271,796,0.0827023,450,0.0137858,549,0.0114898
977,0.136442,975,0.0669658,646,0.0119639,979,0.0107849,974,0.00987276
530,0.0255772,669,0.0214964,604,0.0177377,107,0.0169636,781,0.0165786
916,0.0617618,700,0.0223573,831,0.021756,697,0.0181746,799,0.0133177
821,0.447573,580,0.127981,839,0.051651,489,0.0169293,694,0.0147651
961,0.0530332,549,0.0501787,876,0.0259377,435,0.0226334,971,0.0146839
971,0.189771,513,0.0165517,650,0.0120124,643,0.00927234,424,0.00661669
751,0.10576,978,0.0896253,981,0.0502513,977,0.0176981,898,0.0129885
695,0.107687,793,0.0565434,971,0.0485522,807,0.0478348,728,0.0445446
982,0.241145,819,0.0432559,457,0.0259756,549,0.0134811,885,0.0117303
794,0.0974186,885,0.0174063,669,0.016528,716,0.011905,594,0.0109246
916,0.0505164,842,0.0411271,549,0.0298538,971,0.0191516,819,0.018612
459,0.0791456,679,0.0751276,677,0.0523601,903,0.0449019,971,0.0434943
523,0.0375661,585,0.0260298,844,0.0236113,418,0.0210269,591,0.0146019
819,0.216677,862,0.0437893,818,0.0314983,538,0.00517182,794,0.00488443
794,0.118214,669,0.0486575,604,0.0146378,921,0.00921144,919,0.00832391
468,0.180822,817,0.0378884,751,0.0324952,627,0.0317824,704,0.027254
416,0.0484759,743,0.046094,610,0.0413935,459,0.0173941,445,0.012817
460,0.12286,908,0.0928954,977,0.0676748,975,0.021686,978,0.0126641
975,0.12984,472,0.0710522,977,0.0469045,693,0.0370613,839,0.0326259
837,0.0489495,984,0.0370225,425,0.0308773,772,0.0302586,862,0.0211624
761,0.205465,605,0.130238,662,0.0569052,916,0.0317799,487,0.0158023
621,0.0523586,489,0.0246104,473,0.0209392,470,0.0145314,522,0.0140349
639,0.091788,842,0.0322384,702,0.0255115,916,0.0171804,460,0.0169441
716,0.0170433,489,0.0122846,549,0.0117713,751,0.0103766,704,0.0103058
819,0.0382947,812,0.028916,885,0.0215202,905,0.0175971,978,0.015199
984,0.236286,916,0.0677582,723,0.0347333,633,0.0336661,919,0.0188425
916,0.0615543,978,0.0250602,450,0.020003,852,0.0142197,844,0.0117581
758,0.0529425,977,0.0239085,975,0.0187704,525,0.018507,919,0.0156513
837,0.0607871,984,0.0371462,425,0.028463,862,0.0228537,530,0.0127713
479,0.870341,506,0.0154462
794,0.0280852,851,0.0199786,470,0.0149744,760,0.0149272,1,0.0136975
799,0.13678,706,0.0822722,894,0.0383426,916,0.0293464,892,0.0167009
691,0.111876,570,0.0777635,916,0.0512736,759,0.0246818,732,0.011387
562,0.110286,975,0.105337,698,0.03585,663,0.0330888,416,0.0156032
885,0.0354056,438,0.033225,968,0.0187434,678,0.0117626,604,0.0110213
580,0.0397705,468,0.0309328,706,0.0299645,751,0.0170672,656,0.0163934
562,0.0378799,799,0.0253935,912,0.0251936,458,0.02043,489,0.0197357
876,0.0605957,738,0.0349295,813,0.0318637,572,0.0195657,885,0.0187551
794,0.0663863,716,0.0473829,937,0.0278116,700,0.0231621,885,0.0201876
405,0.107036,885,0.0459857,562,0.0312849,565,0.00797868,450,0.00516522
669,0.0411498,884,0.0377286,562,0.0295284,421,0.0178581,803,0.0149338
785,0.0540139,908,0.0479035,794,0.0232932,903,0.0212938,916,0.0142538
706,0.111592,660,0.109202,915,0.0663525,975,0.0248146,799,0.0178302
836,0.0463736,837,0.0316087,918,0.0216456,916,0.0203723,885,0.016457
836,0.0285827,409,0.0191596,778,0.0157575,470,0.013835,762,0.0134176
433,0.129448,803,0.0524642,693,0.0261466,580,0.0206644,814,0.0182588
970,0.0623778,974,0.021284,801,0.0204062,984,0.0170989,978,0.015833
977,0.0796311,671,0.0328148,979,0.0287466,958,0.0255532,978,0.0168663
842,0.135978,851,0.0812764,794,0.0422641,916,0.0185839,354,0.0118368
562,0.24955,876,0.0385447,296,0.0174055,329,0.0152585,6,0.0135005
610,0.06676,535,0.0447136,671,0.0407569,444,0.0172876,744,0.010734
794,0.02367,982,0.0236461,549,0.0180145,406,0.0167604,520,0.013836
698,0.271592,668,0.0659126,562,0.0361301,975,0.0214303,972,0.0198728
837,0.0389697,793,0.0378114,762,0.0344127,834,0.0261733,903,0.019928
838,0.0422392,836,0.0290997,916,0.0197699,452,0.014321,769,0.0137031
977,0.0628437,6,0.0451071,801,0.0376117,701,0.0268796,417,0.0159198
903,0.218381,643,0.0785475,697,0.0268698,885,0.0181808,794,0.00732412
681,0.0588297,762,0.0475273,642,0.0277256,837,0.0264275,526,0.0259089
706,0.100321,716,0.0876191,660,0.0762262,468,0.0398003,920,0.0281139
648,0.039433,421,0.032389,525,0.0295541,787,0.0252925,743,0.0202286
803,0.318388,408,0.0575163,864,0.0387779,717,0.0268985,586,0.0253836
840,0.0803624,415,0.0465528,865,0.0288663,228,0.0209418,552,0.0159456
6,0.440117,5,0.132987,977,0.0108505,974,0.00899744,913,0.00645006
737,0.403972,680,0.095165,549,0.0417127,473,0.0239791,898,0.0147815
794,0.0771826,669,0.0624194,861,0.0551181,899,0.0348409,680,0.0135754
580,0.0816632,904,0.0664525,815,0.0396263,794,0.0244232,912,0.0240078
722,0.083991,669,0.0671241,916,0.0557575,549,0.0336946,458,0.0304716
916,0.0627602,631,0.0374557,617,0.0156432,794,0.0153206,961,0.0130293
536,0.0397486,449,0.0283097,724,0.0230427,914,0.0145623,905,0.0134831
509,0.0335831,665,0.0329262,617,0.0220971,803,0.0199229,467,0.016364
982,0.0387419,617,0.0228993,837,0.0209259,851,0.016554,836,0.0156125
916,0.0418082,617,0.0253723,549,0.0195034,664,0.0122359,904,0.0116265
510,0.0469139,530,0.0374197,421,0.0297427,977,0.0187951,919,0.0158581
876,0.177726,842,0.0227926,700,0.0213358,801,0.0146586,435,0.0120337
242,0.0637885,163,0.0407438,171,0.0335652,977,0.0258794,208,0.0213228
335,0.0898052,279,0.0566396,296,0.0504799,448,0.0330979,222,0.029742
163,0.213348,207,0.0966656,208,0.0745682,176,0.0201994,161,0.0184196
549,0.0835694,434,0.0460217,605,0.0176842,879,0.0165967,680,0.0139391
552,0.0779337,749,0.0471491,549,0.0243475,823,0.017872,605,0.0169991
845,0.0461761,759,0.0330339,433,0.0245734,610,0.021699,633,0.0184621
916,0.0303413,591,0.0255123,463,0.0243108,584,0.0200193,647,0.01591
728,0.0316001,549,0.0210496,711,0.0205099,982,0.0191303,478,0.0183584
617,0.0202442,585,0.0197538,919,0.0184841,679,0.0130556,916,0.0119905
419,0.0449141,549,0.0351804,919,0.0330598,729,0.00896923,742,0.00768852
419,0.0971867,711,0.0337319,584,0.0253548,549,0.0190558,680,0.0170026
459,0.123462,823,0.02978,568,0.0193618,616,0.0167423,916,0.0159314
662,0.232843,699,0.0360817,478,0.0329186,549,0.0284705,674,0.0211782
612,0.0590474,751,0.0329486,803,0.0265154,670,0.0239567,661,0.022435
716,0.0715274,706,0.0473477,794,0.0402272,611,0.0171193,660,0.0140726
762,0.0337507,818,0.0203622,624,0.0177007,424,0.0147761,919,0.0143586
476,0.0665492,794,0.0244891,982,0.0160981,971,0.013991,424,0.00801115
977,0.0776533,984,0.0376494,975,0.0315581,752,0.0140789,880,0.012867
602,0.0846611,702,0.0635414,733,0.0546489,843,0.0326208,416,0.0222929
916,0.103247,842,0.0469358,799,0.0277338,775,0.01689,562,0.0148589
842,0.0485402,974,0.0476214,2,0.0476063,977,0.0257003,978,0.0245085
671,0.0805905,6,0.0482791,371,0.0117409,5,0.0112308,646,0.0111839
970,0.243719,795,0.0508457,971,0.0374723,885,0.0290867,819,0.0283631
876,0.32357,669,0.0454452,794,0.0291561,982,0.00915251,971,0.00761156
518,0.138822,669,0.0365044,716,0.0155293,549,0.0140556,762,0.0109003
903,0.168158,610,0.0441303,916,0.00899218,885,0.00676289,568,0.00598639
549,0.052962,866,0.0253183,916,0.0161043,249,0.0146349,408,0.012973
478,0.034868,490,0.0323774,794,0.0146451,519,0.013071,669,0.0126151
617,0.0127152,906,0.0124806,903,0.0123922,916,0.0109694,885,0.00988214
807,0.0489867,522,0.0401182,153,0.0307752,916,0.0209333,228,0.019247
676,0.0222064,253,0.0201351,36,0.01464,112,0.0133368,371,0.0127273
549,0.0598824,862,0.0372498,794,0.0300614,903,0.0212221,580,0.0159114
807,0.0714605,876,0.0233104,920,0.0213105,908,0.018121,562,0.0152109
905,0.0179272,562,0.0175488,668,0.015935,438,0.0129813,669,0.0108112
768,0.0672031,971,0.0509542,805,0.034602,890,0.0295759,522,0.0273995
998,0.0421771,838,0.0194668,522,0.0139653,0,0.0115215,929,0.0101495
549,0.0536338,751,0.0309151,794,0.0273971,978,0.024974,716,0.0163672
789,0.0747681,975,0.0646535,984,0.0623248,985,0.0534699,998,0.0177507
786,0.100119,549,0.0582266,745,0.0472281,793,0.0186436,714,0.0132732
971,0.246923,400,0.0425785,902,0.0356123,433,0.0068181,617,0.00378643
868,0.162313,738,0.103205,924,0.037413,943,0.0231259,937,0.0177899
819,0.0247856,862,0.0213345,875,0.0180915,430,0.0165854,432,0.0163594
979,0.130154,562,0.0854337,975,0.0835128,978,0.0407808,984,0.0365332
476,0.0660028,562,0.0410813,698,0.039582,984,0.0318967,837,0.0209734
977,0.122802,549,0.0736918,970,0.0639303,980,0.0478336,978,0.0268949
819,0.275984,558,0.118004,402,0.0266383,862,0.0182935,921,0.0109812
455,0.053873,793,0.0538141,772,0.0487151,916,0.0316486,470,0.0312381
